id,total_unique_reviews,unique_review_rate
19009220,0,0
19010266,0,0
19010699,0,0
19010965,,
19011068,0,0
19011610,,
19012156,0,0
19012181,0,0
19012370,,
19012589,,
19013323,0,0
19014000,0,0
19015029,2,0.017094017
19015592,4,0.235294118
19015637,,
19015721,0,0
19017366,,
19017409,0,0
19017429,0,0
19017889,3,0.071428571
19018157,2,0.016666667
19018768,,
19018914,0,0
19018987,0,0
19019275,,
19019325,,
19019762,1,0.013157895
19021000,0,0
19021031,,
19028078,0,0
19030149,0,0
19032635,0,0
19032888,0,0
19034388,1,0.0625
19035295,0,0
19035560,0,0
19036088,0,0
19036290,0,0
19038705,0,0
19048034,0,0
19049166,1,0.111111111
19049402,0,0
19049449,,
19049579,0,0
19049956,0,0
19050995,0,0
19051760,0,0
19052801,,
19054163,5,0.032679739
19054653,1,0.026315789
19054683,,
19054757,0,0
19055136,0,0
19055226,1,0.083333333
19055440,0,0
19056160,2,0.083333333
19056212,0,0
19056511,,
19056694,0,0
19057006,0,0
19057073,0,0
19057479,0,0
19057619,0,0
19062809,0,0
19063118,0,0
19064354,0,0
19066190,0,0
19066476,1,0.01369863
19067068,,
19068247,1,0.04
19068469,0,0
19068933,,
19069048,0,0
19069305,1,0.004975124
19069381,0,0
19069726,0,0
19069900,0,0
19069915,0,0
19069994,1,0.25
19070571,,
19071002,1,0.005988024
19071374,0,0
19072201,0,0
19072587,0,0
19072989,1,0.125
19073347,0,0
19073356,0,0
19073637,10,0.12345679
19073760,0,0
19074024,0,0
19075635,0,0
19079187,0,0
19080665,,
19080983,0,0
19083269,0,0
19083282,0,0
19083490,,
19084168,0,0
19085711,0,0
19086281,,
19086942,0,0
19087480,2,0.020618557
19093551,,
19093789,0,0
19094358,0,0
19094459,0,0
19094558,,
19094695,0,0
19094835,0,0
19094871,1,0.034482759
19096160,0,0
19098568,,
19098733,0,0
19099408,0,0
19099600,0,0
19099720,1,0.009615385
19101254,,
19102027,1,0.005649718
19102698,0,0
19102715,,
19103027,0,0
19103622,1,0.006134969
19111261,2,0.066666667
19113032,0,0
19116128,0,0
19116844,0,0
19117051,1,0.25
19117207,0,0
19117322,0,0
19117903,0,0
19118405,0,0
19118803,,
19118963,0,0
19120657,0,0
19121086,0,0
19121995,0,0
19122483,0,0
19122672,1,0.025
19122738,0,0
19123146,0,0
19123481,0,0
19123591,0,0
19126369,0,0
19132312,0,0
19133220,1,0.014084507
19134150,0,0
19134330,0,0
19134814,0,0
19134850,1,0.035714286
19135055,0,0
19135548,0,0
19136267,0,0
19136705,0,0
19138138,1,0.026315789
19138221,4,0.111111111
19139234,0,0
19140331,0,0
19141391,0,0
19141812,4,0.105263158
19141833,0,0
19153081,,
19154108,1,0.022727273
19154733,0,0
19155616,2,0.008163265
19155632,1,0.025
19158672,0,0
19160504,0,0
19160912,0,0
19161316,1,0.111111111
19161785,,
19161964,0,0
19162180,9,0.090909091
19162211,0,0
19162441,,
19162648,3,0.023622047
19162994,,
19163061,0,0
19163361,1,0.02
19163623,2,0.045454545
19163801,,
19163888,0,0
19164049,0,0
19164752,0,0
19170051,0,0
19170980,0,0
19171670,0,0
19172071,0,0
19172876,0,0
19173391,0,0
19173828,,
19174466,0,0
19174546,0,0
19175288,0,0
19175650,1,0.090909091
19176070,,
19176222,0,0
19176390,1,0.034482759
19176790,0,0
19177262,0,0
19177269,1,0.025
19177573,1,0.003584229
19179372,0,0
19179608,0,0
19179863,2,0.052631579
19179961,0,0
19180787,0,0
19180868,0,0
19181398,0,0
19181504,0,0
19181881,0,0
19182044,4,0.066666667
19183619,0,0
19188166,1,0.029411765
19190801,0,0
19191340,0,0
19192001,1,0.012195122
19192149,3,0.024793388
19193139,0,0
19193664,0,0
19193758,0,0
19194997,,
19195173,0,0
19195474,0,0
19196146,,
19197277,0,0
19197983,2,0.02247191
19200270,0,0
19203963,,
19206035,1,0.076923077
19206550,0,0
19207312,0,0
19209436,0,0
19209474,0,0
19209477,,
19209710,0,0
19209764,0,0
19211023,0,0
19212024,0,0
19212268,0,0
19212489,0,0
19212985,0,0
19218475,,
19219624,0,0
19220496,0,0
19221008,0,0
19222455,0,0
19222766,0,0
19224202,0,0
19224930,0,0
19225682,0,0
19225880,0,0
19226317,1,0.052631579
19226897,0,0
19227077,2,0.022727273
19227138,0,0
19227222,0,0
19227365,0,0
19227424,0,0
19227532,1,0.00952381
19227693,0,0
19228028,0,0
19228313,0,0
19228956,1,0.111111111
19236409,0,0
19236716,,
19239282,0,0
19239928,0,0
19240100,0,0
19241136,0,0
19241855,0,0
19242128,0,0
19242821,0,0
19243371,0,0
19244237,0,0
19244710,0,0
19245830,0,0
19245930,1,0.028571429
19246021,0,0
19246490,,
19247305,0,0
19248044,,
19248045,0,0
19248688,1,0.5
19249136,0,0
19250619,,
19251255,1,0.038461538
19251668,1,0.034482759
19260473,0,0
19261697,0,0
19261720,0,0
19264119,0,0
19264368,0,0
19265766,0,0
19265835,1,0.01010101
19265907,0,0
19266676,,
19267834,0,0
19268922,0,0
19269676,1,0.047619048
19270160,0,0
19271040,2,0.010810811
19271120,2,0.055555556
19272653,,
19272890,,
19273138,0,0
19273509,1,0.033333333
19273745,,
19274206,0,0
19274249,1,0.032258065
19274358,1,0.125
19274584,0,0
19275018,0,0
19278895,0,0
19279519,0,0
19280212,0,0
19280513,0,0
19280591,8,0.097560976
19282527,0,0
19283246,0,0
19284144,0,0
19284253,0,0
19291110,0,0
19294702,0,0
19294842,1,0.037037037
19295941,0,0
19296503,0,0
19296720,3,0.054545455
19297780,,
19297819,0,0
19302761,0,0
19304453,0,0
19305374,2,0.029411765
19306614,0,0
19307798,,
19307997,,
19308199,0,0
19309279,1,0.0125
19309355,0,0
19309597,0,0
19311031,0,0
19311153,0,0
19312014,,
19312705,0,0
19313134,0,0
19313483,1,0.012658228
19314011,0,0
19314050,0,0
19314589,9,0.032967033
19314671,0,0
19314909,0,0
19315138,0,0
19315218,,
19315654,1,0.010204082
19316517,,
19316617,,
19317002,0,0
19317196,0,0
19317834,0,0
19319184,1,0.026315789
19322801,,
19323563,0,0
19326306,0,0
19326520,0,0
19326745,0,0
19327636,0,0
19328935,0,0
19329164,0,0
19329404,2,0.018181818
19329911,,
19330704,0,0
19330742,,
19330743,1,0.014705882
19332077,,
19332658,0,0
19334916,0,0
19341584,0,0
19342192,0,0
19342315,,
19342731,,
19343700,2,0.009950249
19343737,0,0
19344750,0,0
19345240,0,0
19345676,0,0
19346291,1,0.333333333
19346710,0,0
19346860,1,0.023809524
19348139,0,0
19348168,0,0
19348588,4,0.030534351
19348689,1,0.043478261
19349497,0,0
19353053,3,0.078947368
19354239,0,0
19355497,0,0
19356281,,
19357186,0,0
19359218,0,0
19359301,,
19359445,1,0.020408163
19360560,,
19360685,0,0
19361884,1,0.023255814
19361969,,
19362079,0,0
19362485,0,0
19362649,0,0
19362751,0,0
19363356,0,0
19363396,0,0
19363671,0,0
19363728,0,0
19363944,0,0
19364229,0,0
19364266,,
19364351,0,0
19364590,0,0
19365218,0,0
19368455,0,0
19375739,0,0
19376130,,
19376182,1,0.166666667
19376753,0,0
19376872,2,0.052631579
19378517,0,0
19379952,0,0
19380186,2,0.105263158
19380620,0,0
19382104,0,0
19382819,0,0
19383365,0,0
19383510,0,0
19383561,0,0
19384034,0,0
19384126,0,0
19385683,0,0
19385783,0,0
19385872,,
19386162,0,0
19386274,0,0
19386444,1,0.009803922
19386545,0,0
19387438,2,0.033898305
19387536,0,0
19387555,,
19387694,0,0
19388293,0,0
19388464,0,0
19389677,0,0
19389707,0,0
19389911,0,0
19390119,2,0.026666667
19401219,1,0.01010101
19403353,0,0
19403704,0,0
19404654,0,0
19404818,0,0
19405371,1,0.008547009
19407282,0,0
19407360,,
19407599,1,0.25
19407992,0,0
19408027,1,0.166666667
19408620,0,0
19408844,0,0
19408914,0,0
19409299,0,0
19409421,0,0
19409691,,
19410229,0,0
19410331,0,0
19412140,0,0
19412207,0,0
19413230,2,0.023809524
19413670,0,0
19413675,1,0.125
19413691,1,0.083333333
19414154,0,0
19414281,0,0
19414732,0,0
19415114,0,0
19415687,0,0
19415979,0,0
19416433,0,0
19416458,0,0
19424191,0,0
19424753,0,0
19425570,0,0
19427899,,
19428065,0,0
19428130,0,0
19429202,,
19429274,,
19430074,2,0.5
19430305,0,0
19431893,0,0
19433585,0,0
19433834,0,0
19436446,0,0
19438593,0,0
19438695,0,0
19438978,0,0
19439790,1,0.125
19439956,1,0.012195122
19440924,0,0
19441240,1,0.090909091
19446302,0,0
19448302,,
19448363,1,0.01754386
19449463,1,0.010416667
19450121,1,0.013888889
19450906,1,0.142857143
19452119,1,0.090909091
19452755,0,0
19455149,0,0
19455284,0,0
19455656,0,0
19455757,0,0
19456350,0,0
19458290,0,0
19459060,,
19459082,0,0
19459142,,
19460197,0,0
19460218,0,0
19460590,,
19466060,0,0
19470068,,
19470210,5,0.113636364
19470370,0,0
19471948,,
19472799,1,0.125
19472906,2,0.035087719
19473132,0,0
19474100,0,0
19475005,0,0
19475058,0,0
19475130,1,0.052631579
19475198,0,0
19476873,2,0.024691358
19477677,0,0
19478537,0,0
19482416,,
19485371,0,0
19485634,0,0
19487781,0,0
19488137,0,0
19488192,0,0
19489138,0,0
19490059,0,0
19490499,0,0
19491534,0,0
19495570,2,0.08
19495598,0,0
19499668,0,0
19501242,0,0
19501640,,
19502624,0,0
19503971,1,0.008474576
19504042,,
19505956,0,0
19506194,0,0
19506829,,
19507457,0,0
19508209,0,0
19509586,0,0
19517508,0,0
19517513,0,0
19518453,0,0
19520991,0,0
19521346,2,0.153846154
19521605,0,0
19524083,0,0
19525377,0,0
19525455,1,0.071428571
19526750,0,0
19527028,0,0
19528326,1,0.014084507
19528396,0,0
19530067,1,0.008474576
19530271,0,0
19530652,,
19530778,0,0
19531174,0,0
19531390,0,0
19531541,0,0
19531805,0,0
19532157,0,0
19532225,0,0
19532448,0,0
19532789,0,0
19532805,0,0
19533025,0,0
19533701,1,0.25
19538717,0,0
19542512,1,0.006666667
19544381,0,0
19544404,0,0
19544478,0,0
19545851,0,0
19546150,,
19546202,3,0.176470588
19547068,2,0.009259259
19547384,,
19548468,0,0
19548992,,
19549547,1,0.090909091
19550419,0,0
19550791,1,0.166666667
19550838,0,0
19552289,,
19553193,,
19553306,0,0
19554164,0,0
19554491,,
19554564,1,0.004739336
19554701,0,0
19555750,1,0.007751938
19556174,,
19558926,,
19563107,0,0
19563669,1,0.2
19564437,,
19566229,0,0
19566557,0,0
19567154,,
19567629,2,0.012121212
19568889,0,0
19569016,0,0
19569054,0,0
19569411,0,0
19569481,1,0.03125
19571034,0,0
19571955,0,0
19572516,0,0
19573919,,
19574919,,
19574956,0,0
19577620,0,0
19579695,0,0
19582132,0,0
19582754,1,0.011764706
19583464,,
19583985,,
19586399,0,0
19586663,0,0
19587940,0,0
19588726,0,0
19588937,0,0
19589151,,
19593009,0,0
19596021,0,0
19600284,0,0
19602390,0,0
19602515,1,0.052631579
19602663,,
19602883,,
19602922,1,0.066666667
19603055,0,0
19603348,0,0
19603487,0,0
19603624,,
19603759,0,0
19604361,2,0.090909091
19605856,0,0
19606247,0,0
19606485,,
19606813,1,0.015384615
19608042,,
19609107,0,0
19609919,,
19610687,3,0.03125
19611015,0,0
19618401,0,0
19618443,,
19618958,4,0.052631579
19619159,0,0
19619177,2,0.020833333
19620202,1,0.016949153
19621012,,
19621042,0,0
19621610,0,0
19622700,0,0
19623349,,
19623614,0,0
19625050,0,0
19625202,0,0
19626464,1,0.007692308
19626535,,
19630271,0,0
19633139,0,0
19633511,,
19634067,0,0
19634230,0,0
19635460,0,0
19635738,,
19638414,,
19639687,1,0.333333333
19640913,0,0
19642050,2,0.027027027
19642392,0,0
19643201,0,0
19645931,0,0
19650084,2,0.027777778
19650166,0,0
19651861,1,0.022222222
19653899,0,0
19655186,0,0
19655651,,
19659617,,
19659874,0,0
19660325,0,0
19660760,0,0
19661183,0,0
19662367,2,0.016129032
19662812,1,0.015384615
19663834,0,0
19670093,0,0
19670506,0,0
19671061,0,0
19671104,0,0
19672894,0,0
19672975,0,0
19673076,2,0.031746032
19673107,0,0
19673318,0,0
19673728,0,0
19674485,0,0
19674497,0,0
19674542,0,0
19675121,0,0
19675743,0,0
19675756,1,0.076923077
19676100,2,0.016260163
19676155,0,0
19677221,0,0
19677749,0,0
19679564,1,0.058823529
19681256,,
19689686,,
19690331,0,0
19691108,2,0.026666667
19691179,0,0
19691525,1,0.0625
19691853,0,0
19692421,0,0
19692746,1,0.008130081
19693245,0,0
19694308,0,0
19694951,1,0.071428571
19695276,0,0
19695709,0,0
19696674,2,0.011904762
19696746,0,0
19696972,0,0
19697371,0,0
19698644,0,0
19699039,0,0
19699218,0,0
19699241,,
19699596,1,0.011904762
19700585,1,0.125
19700871,0,0
19701427,,
19701809,0,0
19701913,0,0
19702498,0,0
19702506,0,0
19703922,1,0.018518519
19708955,0,0
19709666,1,0.007092199
19711512,1,0.032258065
19712270,1,0.038461538
19712405,0,0
19712687,,
19713074,0,0
19713885,0,0
19714903,0,0
19715121,0,0
19716501,0,0
19717572,,
19717632,0,0
19717723,5,0.04950495
19718634,0,0
19718993,0,0
19719080,0,0
19720126,0,0
19720565,,
19720877,0,0
19720907,0,0
19728214,,
19729892,0,0
19730080,0,0
19730428,0,0
19730968,1,0.034482759
19731225,2,0.037735849
19731249,0,0
19731551,1,0.111111111
19732045,0,0
19734117,1,0.027777778
19734492,3,0.009646302
19734565,0,0
19735722,0,0
19736798,2,0.011494253
19737173,0,0
19737629,0,0
19737908,0,0
19737981,0,0
19738203,,
19738695,0,0
19743260,0,0
19743272,0,0
19743941,3,0.075
19744093,0,0
19744503,1,0.014285714
19744691,0,0
19745541,2,0.083333333
19747278,1,0.034482759
19747940,0,0
19748517,0,0
19748553,4,0.026143791
19748676,2,0.028985507
19749132,0,0
19751205,2,0.035087719
19751573,0,0
19757502,0,0
19757672,0,0
19760008,0,0
19760163,0,0
19760412,,
19763012,0,0
19763298,1,0.03125
19763459,0,0
19763657,0,0
19764243,0,0
19764868,0,0
19766312,1,0.015151515
19766387,0,0
19766555,0,0
19766791,0,0
19767346,,
19767372,0,0
19767688,,
19767924,0,0
19768107,0,0
19768219,0,0
19768417,0,0
19768754,0,0
19768762,1,0.02
19768829,,
19769328,0,0
19769403,0,0
19769680,0,0
19769912,3,0.022222222
19777412,0,0
19779217,0,0
19779749,0,0
19780093,1,0.090909091
19780958,,
19784119,0,0
19785259,0,0
19785676,,
19786240,1,0.142857143
19786465,0,0
19786572,0,0
19787245,0,0
19787716,,
19787770,0,0
19788051,,
19788577,1,0.047619048
19788957,0,0
19789878,0,0
19790011,0,0
19791460,0,0
19791924,0,0
19799021,0,0
19799489,1,0.021276596
19800250,0,0
19801076,2,0.033333333
19801154,0,0
19801310,,
19801466,1,0.020833333
19801605,1,0.023255814
19802994,3,0.023076923
19803042,2,0.02739726
19803208,3,0.12
19803462,0,0
19803515,1,0.014925373
19805513,0,0
19805716,,
19806088,0,0
19806972,0,0
19808259,0,0
19808493,0,0
19808508,0,0
19808524,0,0
19809175,0,0
19809264,1,0.066666667
19811020,0,0
19811114,0,0
19811442,,
19811816,,
19814107,1,0.037037037
19818151,0,0
19818393,0,0
19819750,0,0
19820146,,
19820148,0,0
19821160,,
19821206,0,0
19822902,0,0
19824236,,
19825552,0,0
19827594,0,0
19827778,0,0
19828845,0,0
19829879,1,0.058823529
19829900,0,0
19830008,5,0.047169811
19830169,,
19830726,0,0
19830847,,
19831458,0,0
19831736,0,0
19836734,0,0
19838917,0,0
19840640,0,0
19841463,0,0
19841625,0,0
19841837,2,0.014084507
19842557,1,0.00729927
19843040,2,0.014285714
19843343,0,0
19843731,0,0
19844263,2,0.017857143
19844473,0,0
19845074,0,0
19845373,0,0
19847087,0,0
19847655,,
19847831,0,0
19848191,1,0.021276596
19848373,2,0.166666667
19848536,0,0
19853102,0,0
19853343,0,0
19856802,0,0
19856880,2,0.021052632
19857281,0,0
19857613,0,0
19858046,0,0
19859179,0,0
19859697,0,0
19860469,0,0
19861088,0,0
19861483,1,0.125
19861834,0,0
19862234,0,0
19862301,0,0
19862719,0,0
19862892,0,0
19862980,1,0.071428571
19863486,0,0
19864245,0,0
19865000,1,0.01754386
19866106,,
19867655,0,0
19867930,2,0.111111111
19871726,0,0
19873185,,
19873282,0,0
19873887,1,0.071428571
19874046,0,0
19874726,0,0
19875496,0,0
19875728,,
19876096,0,0
19876256,0,0
19876292,0,0
19876641,2,0.086956522
19876727,0,0
19877120,,
19877695,0,0
19878366,5,0.057471264
19880329,0,0
19884639,3,0.053571429
19886609,0,0
19887332,0,0
19887405,0,0
19888160,0,0
19888622,1,0.014285714
19889348,,
19889906,0,0
19890448,0,0
19891174,1,0.006802721
19891485,0,0
19891590,0,0
19891602,0,0
19892112,,
19892264,0,0
19893872,2,0.0625
19893886,0,0
19894104,,
19894567,0,0
19896613,0,0
19900843,0,0
19903510,0,0
19905170,,
19906070,,
19906528,1,0.009345794
19906578,0,0
19907678,0,0
19907826,0,0
19907865,1,0.043478261
19908088,1,0.020833333
19908261,0,0
19910074,0,0
19910558,0,0
19910666,,
19910689,0,0
19910725,0,0
19911716,0,0
19911778,0,0
19911921,0,0
19912065,0,0
19912256,0,0
19912332,0,0
19912495,0,0
19912535,,
19912628,,
19913070,1,0.024390244
19913714,0,0
19913783,,
19914209,0,0
19914250,,
19914762,0,0
19915204,2,0.016
19915657,3,0.031914894
19915939,3,0.026785714
19922292,0,0
19922819,0,0
19923377,0,0
19923426,0,0
19924521,0,0
19925248,0,0
19925397,0,0
19929209,0,0
19929279,2,0.021505376
19929904,0,0
19930476,0,0
19930641,,
19932387,0,0
19933967,,
19940410,0,0
19942242,0,0
19943440,,
19944735,,
19944880,0,0
19945196,,
19945327,0,0
19945772,,
19945811,0,0
19946195,0,0
19946965,0,0
19948170,0,0
19948995,0,0
19949138,5,0.172413793
19949310,0,0
19949403,0,0
19949990,0,0
19950255,,
19950401,0,0
19951681,0,0
19952747,0,0
19958302,0,0
19960443,0,0
19960507,1,0.05
19961187,0,0
19963641,0,0
19963733,1,0.076923077
19964062,0,0
19964109,0,0
19966023,,
19967115,0,0
19967657,0,0
19968011,0,0
19968221,0,0
19968388,2,0.133333333
19968961,,
19969013,,
19969461,1,0.043478261
19970186,1,0.018518519
19970249,0,0
19970764,0,0
19974905,1,0.045454545
19975538,0,0
19975703,,
19979480,,
19979892,3,0.065217391
19979903,0,0
19980048,0,0
19980277,0,0
19980512,0,0
19981092,0,0
19981294,0,0
19981584,0,0
19981649,0,0
19981877,0,0
19981889,1,0.011764706
19982386,4,0.072727273
19983575,0,0
19983748,0,0
19984134,0,0
19984925,0,0
19985199,0,0
19985425,0,0
19986637,2,0.017857143
19991488,0,0
19992696,0,0
19993084,0,0
19993470,3,0.125
19996592,0,0
19996712,2,0.222222222
19996830,0,0
19997686,,
19998416,0,0
19998620,0,0
19998689,1,0.25
19999527,2,0.015625
19999906,,
20000184,0,0
20000260,0,0
20000290,0,0
20000421,0,0
20000820,0,0
20002262,,
20004647,0,0
20005568,0,0
20007899,,
20008214,2,0.071428571
20008527,1,0.25
20009122,0,0
20010930,0,0
20011434,,
20012263,0,0
20013255,1,0.00877193
20013291,,
20013531,0,0
20014141,0,0
20014534,0,0
20014895,0,0
20015668,0,0
20015736,0,0
20016090,1,0.009009009
20016469,,
20016975,1,0.25
20017121,2,0.02247191
20017161,0,0
20017584,1,0.013888889
20017636,0,0
20017753,1,0.020833333
20017882,0,0
20018667,0,0
20022549,1,0.025
20025456,,
20026248,2,0.037037037
20026598,0,0
20026998,1,0.016129032
20028846,0,0
20028865,,
20029274,0,0
20029501,0,0
20030489,,
20030871,2,0.057142857
20031027,0,0
20031317,0,0
20031768,0,0
20032597,0,0
20033157,0,0
20033434,0,0
20033770,1,0.1
20034180,0,0
20034806,0,0
20035466,0,0
20035612,0,0
20035842,0,0
20040078,1,0.016393443
20040994,0,0
20044214,0,0
20044802,0,0
20045444,0,0
20045641,,
20046845,0,0
20047896,3,0.020689655
20048459,0,0
20048909,0,0
20050489,1,0.045454545
20051059,0,0
20051114,,
20052107,0,0
20053253,4,0.041666667
20053839,1,0.03030303
20054293,0,0
20054400,0,0
20055786,0,0
20055944,1,0.166666667
20056328,0,0
20056579,0,0
20056846,0,0
20057450,2,0.030769231
20057851,1,0.037037037
20066576,0,0
20070087,,
20070296,3,0.075
20070401,0,0
20071095,0,0
20071750,,
20073605,,
20073959,0,0
20073965,,
20074372,0,0
20075580,0,0
20076056,0,0
20084595,,
20085460,0,0
20085462,0,0
20086190,2,0.076923077
20086201,,
20087455,0,0
20089288,1,0.02
20089645,0,0
20090389,0,0
20091705,1,0.333333333
20091873,0,0
20092176,0,0
20092369,0,0
20092821,0,0
20103452,0,0
20111316,0,0
20111383,0,0
20118387,0,0
20120739,0,0
20120907,1,0.066666667
20121617,0,0
20121957,,
20122197,0,0
20124372,2,0.019417476
20125262,,
20125722,1,0.333333333
20133468,3,0.034883721
20134321,0,0
20134453,1,0.014705882
20134851,1,0.083333333
20135026,0,0
20135169,0,0
20135361,1,0.035714286
20135558,0,0
20137347,0,0
20137576,0,0
20137618,1,0.5
20137770,0,0
20138516,2,0.015873016
20139305,1,0.029411765
20141920,1,0.006622517
20145152,,
20147537,0,0
20147628,0,0
20147886,0,0
20148004,0,0
20148616,0,0
20149318,0,0
20150874,0,0
20151455,1,0.00729927
20152264,,
20152950,1,0.333333333
20153395,0,0
20153406,0,0
20153703,0,0
20155838,0,0
20156079,0,0
20156382,0,0
20162291,1,0.032258065
20163695,2,0.019417476
20163793,1,0.2
20164152,1,0.166666667
20164634,0,0
20164923,0,0
20165947,0,0
20166475,0,0
20166644,0,0
20167609,0,0
20167684,0,0
20167736,0,0
20167771,0,0
20169817,0,0
20171179,3,0.046875
20171578,3,0.032608696
20171625,3,0.027522936
20172016,,
20173308,0,0
20173894,0,0
20173955,,
20174127,1,0.111111111
20174221,0,0
20174551,0,0
20174811,0,0
20175117,4,0.023668639
20175518,,
20175751,0,0
20176000,0,0
20176191,,
20176653,1,0.032258065
20177584,2,0.016949153
20182193,0,0
20183579,0,0
20183695,,
20184035,0,0
20184373,0,0
20184562,1,0.5
20185442,0,0
20185472,0,0
20186030,0,0
20186673,0,0
20186887,1,0.090909091
20187293,0,0
20187779,1,0.014084507
20188527,0,0
20188787,0,0
20188905,0,0
20189718,0,0
20190053,1,0.090909091
20190343,,
20190580,0,0
20191216,6,0.162162162
20191868,0,0
20191974,0,0
20193790,0,0
20193830,1,0.166666667
20194264,0,0
20194454,,
20194791,1,0.010752688
20194913,1,0.00862069
20194954,1,0.011904762
20195539,0,0
20196339,2,0.004597701
20196464,,
20196860,0,0
20202650,0,0
20202971,0,0
20203433,2,0.01369863
20204527,3,0.023622047
20204534,0,0
20204751,0,0
20205958,0,0
20206499,0,0
20206733,0,0
20206749,0,0
20207945,0,0
20209878,1,0.012987013
20210285,0,0
20211113,0,0
20211446,0,0
20211737,0,0
20212025,0,0
20212322,0,0
20212531,0,0
20213045,2,0.181818182
20213442,0,0
20213732,,
20213926,0,0
20213973,6,0.051282051
20215712,0,0
20216170,6,0.064516129
20216401,0,0
20216511,0,0
20223912,0,0
20223927,1,0.015873016
20227210,0,0
20227482,0,0
20228284,1,0.011904762
20228476,0,0
20230482,2,0.023809524
20230613,0,0
20230917,1,0.2
20231046,0,0
20231065,0,0
20231480,0,0
20232745,0,0
20233308,0,0
20234416,0,0
20234674,1,0.027777778
20235361,0,0
20235591,,
20235608,0,0
20235701,0,0
20235738,0,0
20235984,0,0
20237047,,
20242938,0,0
20243718,0,0
20245126,0,0
20245130,0,0
20248246,0,0
20249492,5,0.081967213
20250864,0,0
20253237,0,0
20254247,0,0
20255084,,
20255158,0,0
20256027,0,0
20257297,0,0
20257357,0,0
20257840,3,0.028571429
20260218,0,0
20261316,,
20263650,0,0
20267865,1,0.012345679
20269685,0,0
20269743,0,0
20271220,,
20271739,16,0.089385475
20274278,0,0
20277166,0,0
20277675,0,0
20278421,2,0.0625
20278540,0,0
20279823,1,0.011235955
20280692,0,0
20281546,0,0
20282044,1,0.016129032
20282225,0,0
20282957,0,0
20283433,0,0
20283488,0,0
20284463,0,0
20285257,,
20285258,1,0.25
20285397,0,0
20286116,0,0
20286700,1,0.015873016
20286743,0,0
20287322,,
20291879,0,0
20292523,0,0
20297560,0,0
20300137,0,0
20302205,0,0
20303629,9,0.118421053
20304291,2,0.033898305
20304654,1,0.004219409
20304656,,
20305160,,
20305451,0,0
20305686,,
20305785,,
20306472,0,0
20308253,0,0
20308615,0,0
20308833,0,0
20308965,0,0
20309089,2,0.012345679
20309202,0,0
20309353,0,0
20311253,0,0
20314852,,
20316497,,
20318994,,
20319073,0,0
20321714,0,0
20321803,0,0
20322611,,
20322645,0,0
20323803,0,0
20325804,0,0
20326252,0,0
20326395,0,0
20327659,0,0
20328568,0,0
20328884,,
20329223,0,0
20330081,0,0
20330243,0,0
20330435,0,0
20330822,4,0.095238095
20331226,2,0.027777778
20331468,0,0
20331502,0,0
20331717,0,0
20331995,2,0.013888889
20332651,,
20332842,2,0.013071895
20333200,0,0
20333471,0,0
20333831,2,0.060606061
20337158,1,0.03030303
20345108,,
20353880,3,0.044776119
20356256,0,0
20356479,0,0
20356506,3,0.017241379
20356917,1,0.008695652
20358562,1,0.024390244
20358824,0,0
20359408,,
20363178,0,0
20364111,0,0
20365504,2,0.014705882
20369044,0,0
20373836,,
20376152,1,0.0625
20379446,0,0
20381341,0,0
20382522,0,0
20384987,,
20385260,1,0.083333333
20385467,3,0.025641026
20385797,0,0
20387176,,
20387644,1,0.01754386
20387815,0,0
20388056,0,0
20389872,0,0
20390046,,
20390763,1,0.009009009
20390786,0,0
20392393,1,0.006849315
20393120,0,0
20394608,0,0
20394813,0,0
20394850,0,0
20395266,1,0.25
20395432,1,0.047619048
20395608,0,0
20396246,0,0
20400190,0,0
20401541,1,0.045454545
20403568,2,0.032258065
20404055,0,0
20404264,0,0
20406188,,
20406627,0,0
20406782,0,0
20407916,2,0.033898305
20409825,0,0
20411065,0,0
20412160,2,0.076923077
20412719,0,0
20412884,4,0.028776978
20413811,0,0
20417560,0,0
20417878,1,0.008849558
20418684,0,0
20420152,0,0
20420499,1,0.004975124
20420507,0,0
20423928,0,0
20424288,0,0
20424312,0,0
20425060,2,0.090909091
20425394,0,0
20425734,0,0
20426726,1,0.016129032
20427684,0,0
20431492,0,0
20433673,1,0.024390244
20435261,,
20435343,0,0
20435636,0,0
20435714,0,0
20435773,0,0
20437233,0,0
20437726,0,0
20437854,0,0
20438015,0,0
20439229,0,0
20440400,0,0
20440432,0,0
20440757,1,0.090909091
20441507,0,0
20441901,0,0
20448558,0,0
20450185,0,0
20451100,0,0
20452409,0,0
20453588,0,0
20454481,0,0
20458372,,
20458607,,
20458769,0,0
20459277,0,0
20459381,0,0
20459818,1,0.010204082
20460009,,
20464496,,
20465477,0,0
20466016,0,0
20469589,0,0
20474033,0,0
20476397,0,0
20476779,1,0.028571429
20478863,0,0
20479561,0,0
20479878,,
20479960,2,0.016949153
20480133,0,0
20480431,0,0
20480983,0,0
20481106,,
20481653,0,0
20482151,2,0.014925373
20482231,0,0
20482262,0,0
20482284,0,0
20482768,,
20483387,0,0
20483469,1,0.058823529
20483744,3,0.019354839
20486011,0,0
20491800,0,0
20494672,1,0.018867925
20495252,0,0
20495736,0,0
20497487,1,0.00952381
20497853,,
20498261,1,0.142857143
20498653,2,0.029850746
20499229,,
20499306,,
20501444,0,0
20503786,,
20503833,1,0.01369863
20504573,0,0
20505979,,
20506551,0,0
20511790,0,0
20515035,0,0
20518193,0,0
20520689,0,0
